country,age,gender,occupation,education_level,income_usd,daily_screen_time_hours,phone_unlocks_per_day,social_media_usage_hours,gaming_usage_hours,streaming_usage_hours,messaging_usage_hours,work_related_usage_hours,sleep_hours,physical_activity_hours,mental_health_score,depression_score,anxiety_score,stress_level,relationship_status,has_children,urban_or_rural,time_spent_with_family_hours,online_shopping_hours,has_screen_time_management_app,self_reported_addiction_level,monthly_data_usage_gb,has_night_mode_on,age_first_phone,push_notifications_per_day,tech_savviness_score,education_level_encoded,relationship_status_encoded,urban_or_rural_encoded,self_reported_addiction_level_encoded,gender_encoded,screen_time_bin,age_group,Screen_Time_Category,gender_Female,gender_Male,gender_Other,relationship_status_Divorced,relationship_status_In Relationship,relationship_status_Married,relationship_status_Single,is_rural,is_urban,has_children_0,has_children_1,Total_Entertainment_Hours,Overall_Mental_Health_Index,Anomali,Cluster,Outlier,Type,Stress_Category
9,46,0,3,0,39494.59,4.61,109,1.97,1.24,2.36,0.95,1.11,6.77,1.33,94.44,17.05,51.26,50.02,1,0,0,1.48,0.35,1,0,26.3,0,13,44,28.01,1.0,2,2,3,2,2,2,2,1,0,0,0,1,0,0,True,False,True,False,6.5200000000000005,54.99666666666666,1,-1,False,0,1
9,59,0,6,0,49427.11,6.8,31,1.81,2.72,2.64,1.71,2.44,5.14,0.94,79.7,85.58,51.55,84.52,1,1,0,1.19,0.0,1,1,33.24,1,14,75,54.3,1.0,2,2,1,2,3,2,0,1,0,0,0,1,0,0,True,False,False,True,8.879999999999999,5.816666666666677,1,-1,False,0,0
5,12,0,6,1,23264.34,9.8,88,2.53,1.3,3.14,1.82,2.49,6.05,0.39,0.28,58.83,12.46,94.93,0,1,1,1.68,0.22,0,2,23.17,0,19,121,77.98,1.0,4,1,2,2,4,4,3,1,0,0,1,0,0,0,False,True,False,True,8.790000000000001,-55.126666666666665,1,-1,False,0,0
7,45,1,2,1,49187.32,4.96,94,1.24,0.64,2.58,1.52,2.77,7.94,0.94,16.4,18.51,49.18,83.53,2,1,0,2.18,1.38,1,1,20.99,0,9,92,38.39,1.0,3,2,1,1,2,1,2,0,1,0,0,0,1,0,True,False,False,True,5.98,-34.00666666666667,1,-1,False,0,0
7,12,1,7,1,33210.31,6.69,90,2.12,1.18,1.97,1.58,2.78,6.53,1.23,41.23,86.29,60.25,20.71,0,1,0,0.35,1.35,1,1,36.31,0,20,86,14.96,1.0,4,2,1,1,3,4,0,0,1,0,1,0,0,0,True,False,False,True,6.85,-14.520000000000003,1,-1,False,0,1
1,31,0,3,1,19853.02,7.48,57,0.78,2.53,3.32,1.96,2.19,6.41,1.88,13.82,33.5,84.26,71.97,2,1,1,0.0,0.63,1,3,17.64,0,20,126,3.5,1.0,3,1,4,2,3,0,0,1,0,0,0,0,1,0,False,True,False,True,8.59,-49.42333333333334,1,-1,False,0,2
7,13,0,1,1,45078.73,4.67,58,0.8,1.61,2.4,1.19,1.68,6.3,0.96,20.18,77.07,52.43,27.53,0,0,0,2.47,0.72,1,1,7.47,0,17,107,30.23,1.0,4,2,1,2,2,4,2,1,0,0,1,0,0,0,True,False,True,False,6.0,-32.163333333333334,1,-1,False,0,1
3,43,1,5,1,40001.47,8.0,54,1.7,2.51,2.81,2.41,1.6,5.0,1.94,82.65,16.78,4.67,34.74,2,1,1,0.51,1.27,1,1,12.85,1,12,80,89.22,1.0,3,1,1,1,3,1,0,0,1,0,0,0,1,0,False,True,False,True,9.43,63.92,1,-1,False,0,1
2,45,2,7,3,22681.57,4.51,74,1.2,1.77,2.1,0.82,2.85,7.41,1.1,24.87,34.52,99.35,41.89,2,1,1,1.33,1.31,1,1,19.68,0,10,84,54.3,4.0,3,1,1,3,2,1,2,0,0,1,0,0,1,0,False,True,False,True,5.890000000000001,-33.71666666666667,1,-1,False,0,1
8,34,1,6,1,37654.04,6.09,80,3.49,1.53,2.42,1.77,0.62,5.37,0.66,59.94,39.44,96.74,66.08,2,0,0,0.47,1.25,0,2,13.4,1,12,80,4.15,1.0,3,2,2,1,3,0,0,0,1,0,0,0,1,0,True,False,True,False,9.21,-7.480000000000004,1,-1,False,0,2
5,41,2,7,2,47500.35,7.27,51,2.02,1.41,2.96,0.75,2.89,7.16,0.52,27.59,62.76,45.01,34.64,0,1,1,0.73,0.83,1,3,25.44,0,16,109,53.05,3.0,4,1,4,3,3,1,0,0,0,1,1,0,0,0,False,True,False,True,7.14,-19.88,1,-1,False,0,1
9,46,1,0,1,24913.49,9.73,113,2.01,0.51,1.01,2.05,1.88,7.42,1.47,54.86,85.18,10.79,1.23,0,0,1,1.84,1.08,0,2,18.08,1,15,108,82.69,1.0,4,1,2,1,4,2,3,0,1,0,1,0,0,0,False,True,True,False,5.579999999999999,22.459999999999994,1,-1,False,0,1
8,65,1,2,1,29245.43,9.15,61,1.78,2.55,1.62,1.43,3.54,7.28,0.9,19.26,17.6,63.03,1.79,0,1,0,0.86,1.44,1,0,13.81,0,18,104,58.16,1.0,4,2,3,1,4,3,3,0,1,0,1,0,0,0,True,False,False,True,7.38,-8.213333333333331,1,-1,False,0,1
6,61,0,7,0,47934.8,2.84,74,1.01,2.07,1.8,1.7,2.2,8.08,1.34,81.58,41.91,64.41,57.63,2,0,0,0.44,0.36,0,2,16.09,1,11,124,10.4,1.0,3,2,2,2,1,3,2,1,0,0,0,0,1,0,True,False,True,False,6.58,26.93,1,-1,False,0,1
8,68,2,0,1,62572.99,4.89,9,3.03,2.51,2.64,0.66,2.08,6.62,0.41,91.48,48.1,16.22,38.25,2,0,1,1.36,1.32,0,2,10.06,0,20,108,34.64,1.0,3,1,2,3,2,3,2,0,0,1,0,0,1,0,False,True,True,False,8.84,57.290000000000006,1,-1,True,1,1
8,29,0,7,1,-9350.05,6.85,81,2.78,0.16,1.19,1.81,1.59,7.63,0.98,81.2,65.85,85.37,10.32,0,1,1,0.05,0.53,1,2,13.82,0,18,85,74.49,1.0,4,1,2,2,3,0,0,1,0,0,1,0,0,0,False,True,False,True,5.9399999999999995,27.35333333333334,1,-1,False,0,1
7,33,1,7,2,11015.03,7.67,51,1.63,1.11,0.96,2.63,0.91,6.67,0.6,9.33,9.41,26.87,14.66,3,1,0,2.26,1.8,1,0,5.42,0,9,109,5.29,3.0,1,2,3,1,3,0,0,0,1,0,0,0,0,1,True,False,False,True,6.33,-7.65,1,-1,True,1,1
2,44,0,3,1,45582.24,5.64,33,0.29,2.67,2.06,1.11,3.34,8.92,0.37,0.6,49.56,44.1,26.55,1,1,0,1.52,0.0,1,0,28.74,1,17,137,99.51,1.0,2,2,3,2,2,1,0,1,0,0,0,1,0,0,True,False,False,True,6.13,-39.47,1,-1,False,0,1
4,55,0,3,1,15099.6,3.88,98,2.73,1.76,0.72,1.5,2.34,5.24,0.69,20.28,4.79,9.75,36.84,2,1,0,1.19,0.71,0,2,25.58,0,8,43,28.86,1.0,3,2,2,2,1,2,2,1,0,0,0,0,1,0,True,False,False,True,6.71,3.1533333333333324,1,-1,False,0,1
4,47,2,7,1,31784.28,4.02,106,1.91,1.74,1.38,1.88,0.65,7.34,0.9,75.96,76.02,14.22,23.79,3,0,0,0.73,1.14,0,1,23.66,1,19,69,32.8,1.0,1,2,1,3,2,2,2,0,0,1,0,0,0,1,True,False,True,False,6.909999999999999,37.95,1,-1,False,0,1
0,52,1,0,2,43330.67,9.93,97,3.25,0.92,3.18,1.74,2.25,7.93,1.15,50.73,64.35,0.92,53.7,3,0,1,1.65,0.51,1,1,36.03,1,12,137,38.23,3.0,1,1,1,1,4,2,3,0,1,0,0,0,0,1,False,True,True,False,9.09,11.07333333333333,1,-1,False,0,1
8,46,0,1,1,19597.85,3.4,101,3.38,2.17,1.21,1.37,1.37,5.11,1.12,53.55,11.24,23.35,20.23,1,1,1,1.02,0.48,0,3,10.09,0,20,96,48.08,1.0,2,1,4,2,1,2,2,1,0,0,0,1,0,0,False,True,False,True,8.129999999999999,35.276666666666664,1,-1,False,0,1
6,30,2,7,1,51452.01,6.64,102,3.78,0.92,1.65,1.59,2.62,6.44,0.64,69.32,95.71,25.37,26.99,1,1,0,0.65,0.0,0,1,29.19,0,12,159,75.97,1.0,2,2,1,3,3,0,0,0,0,1,0,1,0,0,True,False,False,True,7.94,19.96333333333333,1,-1,False,0,1
3,67,2,6,1,31561.0,2.32,38,0.92,1.85,3.54,1.47,1.04,5.7,1.4,56.09,85.75,98.9,72.57,2,0,1,0.98,0.68,1,2,18.73,0,10,81,52.88,1.0,3,1,2,3,1,3,2,0,0,1,0,0,1,0,False,True,True,False,7.78,-29.65000000000001,1,-1,False,0,2
2,22,2,0,3,31211.77,5.51,1,2.22,1.16,1.56,0.64,3.46,6.65,0.98,57.3,8.54,65.39,35.96,1,0,1,2.73,0.12,0,0,10.7,0,16,114,56.04,4.0,2,1,3,3,2,4,0,0,0,1,0,1,0,0,False,True,True,False,5.579999999999999,20.669999999999995,1,-1,False,0,1
3,25,1,2,1,33764.87,7.53,66,1.04,2.06,1.68,1.67,4.12,7.74,0.57,65.38,67.87,22.9,91.08,0,0,1,3.61,0.01,0,3,40.48,0,18,87,93.27,1.0,4,1,4,1,3,4,0,0,1,0,1,0,0,0,False,True,True,False,6.45,4.763333333333328,1,-1,True,1,0
5,31,2,0,3,40698.17,5.37,47,2.36,1.12,3.24,1.35,1.32,8.74,1.49,57.79,86.64,93.01,68.94,2,1,0,1.37,0.65,1,1,29.96,1,13,76,87.66,4.0,3,2,1,3,2,0,0,0,0,1,0,0,1,0,True,False,False,True,8.07,-25.07333333333333,1,-1,False,0,2
7,42,2,6,2,38171.95,5.25,66,2.52,0.0,1.2,1.77,2.08,4.29,0.65,25.76,8.77,21.7,95.88,2,0,1,0.6,1.43,0,0,22.11,0,8,139,54.51,3.0,3,1,3,3,2,1,0,0,0,1,0,0,1,0,False,True,True,False,5.49,-16.356666666666666,1,-1,False,0,0
1,23,0,0,1,25240.61,1.29,99,0.36,1.92,1.45,1.77,0.98,7.15,0.35,71.77,37.52,38.64,70.23,3,0,0,1.19,0.7,1,1,21.07,1,16,57,72.69,1.0,1,2,1,2,0,4,1,1,0,0,0,0,0,1,True,False,True,False,5.5,22.973333333333336,1,-1,False,0,2
4,54,1,2,1,7000.46,3.56,114,1.87,1.68,1.56,1.57,2.24,6.11,1.02,32.09,78.92,60.37,76.5,0,0,1,0.95,0.41,0,0,30.0,0,20,116,8.74,1.0,4,1,3,1,1,2,2,0,1,0,1,0,0,0,False,True,True,False,6.68,-39.84,1,-1,False,0,2
8,27,2,6,1,31369.91,5.3,97,1.59,3.11,0.62,1.33,0.86,6.76,0.35,33.45,13.22,16.18,97.11,2,0,1,1.72,0.73,0,0,24.62,0,17,117,29.18,1.0,3,1,3,3,2,0,0,0,0,1,0,0,1,0,False,True,True,False,6.65,-8.719999999999992,1,-1,False,0,0
6,29,1,5,1,202.0,6.05,125,1.4,2.3,3.01,0.71,1.2,4.52,1.83,75.48,12.3,36.31,5.37,1,0,0,1.71,0.31,1,3,37.08,1,15,133,1.72,1.0,2,2,4,1,3,0,0,0,1,0,0,1,0,0,True,False,True,False,7.419999999999999,57.486666666666665,-1,-1,True,1,1
6,56,1,0,3,16006.75,5.33,26,3.0,1.67,2.44,1.84,1.52,6.66,0.84,27.97,80.52,92.6,33.94,0,1,0,1.48,1.4,0,3,17.81,1,19,84,48.26,4.0,4,2,4,1,2,2,0,0,1,0,1,0,0,0,True,False,False,True,8.95,-41.05,1,-1,False,0,1
6,18,0,2,0,35403.59,6.39,68,2.0,2.3,1.42,1.08,0.42,6.67,0.77,89.8,51.75,18.08,95.48,1,1,1,1.07,0.77,0,1,15.68,1,13,100,81.47,1.0,2,1,1,2,3,4,0,1,0,0,0,1,0,0,False,True,False,True,6.8,34.696666666666665,1,-1,False,0,0
9,21,0,7,1,771.79,6.67,115,1.7,1.44,1.31,1.36,2.09,6.63,0.62,29.21,79.5,60.9,76.13,0,0,1,2.18,0.68,0,3,29.5,1,16,127,87.6,1.0,4,1,4,2,3,4,0,1,0,0,1,0,0,0,False,True,True,False,5.81,-42.96666666666666,1,-1,False,0,2
9,66,2,6,2,13300.09,2.36,96,2.53,1.86,0.35,1.58,1.64,6.77,0.67,81.16,46.03,88.33,32.06,1,0,0,0.17,0.75,1,3,17.67,0,8,94,70.73,3.0,2,2,4,3,1,3,2,0,0,1,0,1,0,0,True,False,True,False,6.319999999999999,25.68666666666666,1,-1,False,0,1
9,59,2,2,2,32539.33,7.8,87,2.7,1.42,0.95,2.13,3.35,6.02,1.1,48.49,86.97,37.87,1.82,2,1,0,1.45,0.63,1,1,35.16,0,11,78,51.06,3.0,3,2,1,3,3,2,0,0,0,1,0,0,1,0,True,False,False,True,7.2,6.270000000000003,1,-1,False,0,1
6,54,1,3,2,24007.19,8.75,91,2.38,0.0,1.11,1.31,2.78,4.59,0.29,15.1,63.77,91.16,93.06,0,1,1,0.41,0.71,1,3,21.0,1,16,83,1.29,3.0,4,1,4,1,4,2,3,0,1,0,1,0,0,0,False,True,False,True,4.800000000000001,-67.56333333333335,1,-1,False,0,0
8,40,0,3,1,51228.31,6.72,85,2.11,2.68,2.38,1.21,1.97,6.55,0.34,54.54,5.42,97.88,72.87,1,0,1,0.0,1.55,1,0,12.82,1,15,65,14.3,1.0,2,1,3,2,3,1,0,1,0,0,0,1,0,0,False,True,True,False,8.379999999999999,-4.183333333333337,1,-1,False,0,2
6,15,2,4,1,34271.01,6.52,65,2.71,1.04,0.39,1.55,0.48,6.76,1.16,95.81,48.3,39.46,32.69,1,1,0,2.17,1.51,0,0,15.26,0,19,74,8.92,1.0,2,2,3,3,3,4,0,0,0,1,0,1,0,0,True,False,False,True,5.6899999999999995,55.66,1,-1,False,0,1
9,58,2,4,1,6129.85,5.22,73,2.95,2.26,3.53,1.36,2.1,6.38,1.03,27.49,52.09,91.96,64.11,0,1,0,1.92,0.79,0,2,16.75,1,20,49,72.98,1.0,4,2,2,3,2,2,0,0,0,1,1,0,0,0,True,False,False,True,10.1,-41.896666666666675,1,-1,False,0,2
9,29,0,6,1,28261.03,9.34,122,2.48,1.95,3.96,0.61,1.63,7.48,1.17,89.99,70.26,46.44,93.37,2,1,0,0.31,0.0,1,1,31.25,1,15,124,64.38,1.0,3,2,1,2,4,0,3,1,0,0,0,0,1,0,True,False,False,True,9.0,19.96666666666667,1,-1,False,0,0
4,50,0,5,0,27796.22,2.66,99,2.21,1.48,3.08,0.78,1.12,7.17,1.16,31.21,81.16,83.87,82.27,1,0,1,0.61,0.0,0,0,25.06,0,8,113,2.33,1.0,2,1,3,2,1,2,2,1,0,0,0,1,0,0,False,True,True,False,7.55,-51.223333333333336,1,-1,False,0,0
6,68,0,0,1,11299.18,6.63,80,2.18,1.53,1.66,1.47,1.86,6.92,0.9,97.82,34.82,51.88,47.92,3,0,1,1.47,0.0,0,2,14.48,0,11,106,32.73,1.0,1,1,2,2,3,3,0,1,0,0,0,0,0,1,False,True,True,False,6.84,52.94666666666666,1,-1,False,0,1
5,41,2,1,3,42775.84,6.32,131,1.73,1.17,0.03,1.4,3.56,6.67,1.64,37.41,24.25,68.23,88.43,3,1,0,1.91,0.68,1,0,44.36,1,18,105,47.13,4.0,1,2,3,3,3,1,0,0,0,1,0,0,0,1,True,False,False,True,4.33,-22.893333333333345,-1,-1,False,0,0
6,24,2,7,3,9977.65,3.94,68,2.47,0.0,1.98,1.32,1.2,8.18,0.5,84.04,99.6,52.52,15.3,0,1,1,1.73,0.0,0,2,44.17,0,8,61,74.83,4.0,4,1,2,3,1,4,2,0,0,1,1,0,0,0,False,True,False,True,5.7700000000000005,28.23333333333334,1,-1,False,0,1
0,16,0,6,3,17617.74,4.41,68,2.26,0.33,1.89,2.11,0.99,5.87,0.33,6.99,12.61,11.84,4.51,1,0,1,0.5,1.98,1,3,14.95,1,16,99,72.96,4.0,2,1,4,2,2,4,2,1,0,0,0,1,0,0,False,True,True,False,6.59,-2.663333333333332,1,-1,False,0,1
9,21,0,7,3,23748.29,1.76,79,3.89,1.46,1.11,1.63,2.62,5.3,0.21,70.44,44.66,25.77,24.76,3,1,1,0.9,1.08,1,1,39.99,0,11,149,55.98,4.0,1,1,1,2,0,4,1,1,0,0,0,0,0,1,False,True,False,True,8.09,38.709999999999994,1,-1,False,0,1
4,33,1,7,3,22339.09,8.12,98,1.54,0.75,2.57,0.93,3.18,6.29,0.84,62.71,47.34,44.01,65.42,3,1,0,3.37,0.29,1,0,5.72,1,18,79,76.61,4.0,1,2,3,1,4,0,3,0,1,0,0,0,0,1,True,False,False,True,5.789999999999999,10.453333333333331,1,-1,False,0,2
5,16,1,1,1,32132.87,6.48,51,2.74,0.0,2.43,1.27,2.36,4.54,0.77,25.31,78.39,94.0,22.32,1,1,0,1.37,0.0,1,0,9.94,1,9,140,52.67,1.0,2,2,3,1,3,4,0,0,1,0,0,1,0,0,True,False,False,True,6.4399999999999995,-39.593333333333334,1,-1,False,0,1
8,36,1,2,2,18520.43,7.64,132,1.36,1.28,0.77,1.81,1.42,5.33,1.25,62.06,15.12,98.94,76.29,3,1,1,0.44,0.71,0,2,35.39,0,15,92,17.71,3.0,1,1,2,1,3,1,0,0,1,0,0,0,0,1,False,True,False,True,5.220000000000001,-1.3900000000000077,1,-1,False,0,2
0,66,2,7,3,42976.32,7.15,72,0.0,1.43,2.94,1.03,0.07,6.23,1.03,29.44,42.51,90.38,14.26,1,0,0,0.21,0.34,0,1,21.26,1,20,87,24.78,4.0,2,2,1,3,3,3,0,0,0,1,0,1,0,0,True,False,True,False,5.4,-19.60999999999999,1,-1,False,0,1
8,31,0,2,2,31112.59,5.73,44,0.17,2.59,1.8,2.0,1.96,6.98,0.65,89.82,27.68,89.38,39.39,2,0,1,1.34,0.61,1,0,28.21,0,20,145,80.14,3.0,3,1,3,2,2,0,0,1,0,0,0,0,1,0,False,True,True,False,6.56,37.669999999999995,1,-1,False,0,1
5,58,1,2,1,13616.71,4.97,82,1.59,0.59,2.32,1.42,1.6,6.87,0.5,80.87,31.97,68.34,36.14,3,1,1,0.79,1.7,1,3,22.02,1,13,165,18.89,1.0,1,1,4,1,2,2,2,0,1,0,0,0,0,1,False,True,False,True,5.92,35.38666666666668,1,-1,False,0,1
1,56,1,3,3,51876.07,6.16,105,0.0,1.8,0.63,1.54,0.9,7.37,1.22,56.55,40.31,8.76,9.73,2,0,0,2.63,0.53,0,3,17.04,0,12,104,42.33,4.0,3,2,4,1,3,2,0,0,1,0,0,0,1,0,True,False,True,False,3.97,36.95,1,-1,False,0,1
3,39,2,0,0,27344.71,10.01,62,2.66,1.55,1.52,2.25,0.68,8.02,0.97,99.1,33.09,10.38,72.53,2,1,1,0.07,1.51,0,3,38.26,1,16,97,54.48,1.0,3,1,4,3,4,1,3,0,0,1,0,0,1,0,False,True,False,True,7.98,60.43333333333333,1,-1,False,0,2
5,14,0,4,1,37368.01,5.74,96,2.08,2.2,0.69,0.96,2.1,8.81,0.64,73.99,44.77,22.93,30.42,0,1,0,0.72,0.91,0,0,14.6,1,10,113,8.42,1.0,4,2,3,2,2,4,0,1,0,0,1,0,0,0,True,False,False,True,5.930000000000001,41.28333333333333,1,-1,False,0,1
8,43,0,6,1,39142.11,8.71,36,0.14,2.33,0.97,0.88,1.83,7.13,0.78,33.72,68.01,11.77,96.29,0,0,0,1.69,1.44,1,2,3.74,0,16,130,1.38,1.0,4,2,2,2,4,1,3,1,0,0,1,0,0,0,True,False,True,False,4.32,-24.97000000000001,1,-1,False,0,0
3,13,1,0,1,36994.04,4.61,88,2.42,1.7,2.99,1.85,2.12,5.38,1.08,77.76,76.14,22.89,41.86,0,0,1,2.6,0.79,1,1,23.81,1,17,65,73.91,1.0,4,1,1,1,2,4,2,0,1,0,1,0,0,0,False,True,True,False,8.96,30.79666666666667,1,-1,False,0,1
2,54,2,1,1,14950.0,5.24,91,0.86,1.69,2.48,2.08,2.89,7.6,1.51,31.03,89.31,28.12,62.76,3,1,1,3.04,0.16,1,1,25.2,0,18,127,86.27,1.0,1,1,1,3,2,2,0,0,0,1,0,0,0,1,False,True,False,True,7.109999999999999,-29.03333333333333,1,-1,False,0,2
9,24,0,4,3,15987.94,6.52,82,3.89,0.93,1.02,1.43,1.55,5.5,0.0,45.68,88.49,9.28,68.17,3,1,1,2.46,1.64,0,3,14.05,1,17,136,2.17,4.0,1,1,4,2,3,4,0,1,0,0,0,0,0,1,False,True,False,True,7.27,-9.633333333333333,1,-1,True,1,2
9,21,2,1,2,35265.1,5.31,92,1.68,2.78,1.37,1.31,2.44,6.04,0.63,86.26,75.33,11.82,82.02,0,0,1,0.26,0.15,0,0,30.13,1,8,56,92.27,3.0,4,1,3,3,2,4,0,0,0,1,1,0,0,0,False,True,True,False,7.140000000000001,29.87000000000001,1,-1,False,0,0
3,53,1,3,1,48162.19,9.05,42,1.68,1.89,0.0,2.44,2.16,6.39,1.8,71.2,95.27,37.34,6.67,2,0,1,0.39,0.04,1,1,15.37,0,18,71,2.6,1.0,3,1,1,1,4,2,3,0,1,0,0,0,1,0,False,True,True,False,6.01,24.773333333333333,-1,-1,True,1,1
7,17,1,2,0,48724.89,8.52,64,0.76,2.4,1.97,0.39,1.61,6.92,1.11,82.83,85.9,34.35,53.37,3,1,0,0.24,0.76,1,3,27.44,0,17,132,76.42,1.0,1,2,4,1,4,4,3,0,1,0,0,0,0,1,True,False,False,True,5.52,24.956666666666663,1,-1,False,0,1
6,17,1,1,2,504.0,7.11,7,2.2,1.16,3.57,1.97,1.82,5.81,1.69,95.15,63.71,67.72,43.98,0,0,0,1.01,0.59,0,1,24.45,1,18,131,18.0,3.0,4,2,1,1,3,4,0,0,1,0,1,0,0,0,True,False,True,False,8.9,36.68000000000001,1,-1,True,1,1
4,14,0,6,1,2541.71,7.13,24,2.27,1.65,0.33,1.08,1.99,7.04,0.63,77.79,95.28,97.82,47.75,0,1,0,1.67,0.07,1,0,7.49,1,18,146,44.62,1.0,4,2,3,2,3,4,0,1,0,0,1,0,0,0,True,False,False,True,5.33,-2.493333333333325,1,-1,True,1,1
0,49,1,0,2,30873.55,4.93,49,2.35,0.57,2.32,2.0,1.3,6.92,0.89,57.23,28.62,73.64,61.37,3,1,1,1.46,0.63,1,1,41.33,0,14,144,68.42,3.0,1,1,1,1,2,2,2,0,1,0,0,0,0,1,False,True,False,True,7.24,2.686666666666667,1,-1,False,0,2
2,60,2,5,3,11935.63,9.66,71,1.47,2.69,0.83,1.66,1.1,5.67,0.47,24.37,38.37,55.28,4.35,1,0,1,1.67,0.0,0,1,12.82,0,20,91,14.07,4.0,2,1,1,3,4,2,3,0,0,1,0,1,0,0,False,True,True,False,6.65,-8.296666666666663,1,-1,False,0,1
3,57,1,4,3,28173.3,3.81,78,1.63,0.8,1.64,1.57,3.38,6.7,0.98,16.96,79.47,74.16,30.15,3,0,1,0.76,1.17,1,0,11.27,1,16,88,27.39,4.0,1,1,3,1,1,2,2,0,1,0,0,0,0,1,False,True,True,False,5.64,-44.3,1,-1,False,0,1
4,67,1,6,1,19166.46,2.19,68,1.29,4.08,1.11,1.32,3.16,5.24,1.34,53.63,87.82,53.82,20.58,2,0,0,2.6,0.51,0,3,29.73,1,13,100,16.96,1.0,3,2,4,1,1,3,2,0,1,0,0,0,1,0,True,False,True,False,7.800000000000001,-0.443333333333328,1,-1,False,0,1
6,68,0,3,3,37625.43,6.29,128,4.17,1.26,2.12,1.86,2.73,6.79,0.66,61.13,65.78,98.0,69.23,3,0,0,0.97,1.12,1,1,23.76,1,16,67,72.34,4.0,1,2,1,2,3,3,0,1,0,0,0,0,0,1,True,False,True,False,9.41,-16.54,1,-1,False,0,2
7,43,0,1,2,56748.47,2.68,75,1.47,2.96,1.95,1.36,2.72,5.75,1.17,80.2,5.89,32.42,18.5,0,1,0,0.68,1.12,0,2,32.2,1,20,117,83.85,3.0,4,2,2,2,1,1,2,1,0,0,1,0,0,0,True,False,False,True,7.74,61.263333333333335,1,-1,False,0,1
3,19,0,2,3,24577.64,4.81,121,0.67,0.0,2.78,1.96,1.46,5.73,2.35,48.57,52.82,14.13,50.53,3,0,1,1.87,1.06,1,0,8.17,1,9,82,63.79,4.0,1,1,3,2,2,4,2,1,0,0,0,0,0,1,False,True,True,False,5.41,9.410000000000004,1,-1,False,0,1
4,37,0,4,2,22624.94,4.32,122,1.34,0.0,3.09,1.64,2.23,6.97,0.94,31.57,74.44,5.66,45.61,0,0,1,2.4,0.4,1,0,23.44,1,12,198,21.34,3.0,4,1,3,2,2,1,2,1,0,0,1,0,0,0,False,True,True,False,6.069999999999999,-10.333333333333329,1,-1,False,0,1
5,22,0,1,2,18971.2,9.1,66,1.74,1.56,1.29,2.16,3.74,6.35,0.25,20.61,13.77,78.04,70.29,0,0,1,2.7,1.51,0,1,29.05,1,8,110,45.82,3.0,4,1,1,2,4,4,3,1,0,0,1,0,0,0,False,True,True,False,6.75,-33.42333333333334,1,-1,False,0,2
6,58,2,7,2,46439.59,8.68,90,2.97,2.43,1.14,1.59,2.36,7.72,1.17,64.34,97.32,31.88,30.87,0,1,1,2.88,1.23,0,0,19.68,1,20,132,97.65,3.0,4,1,3,3,4,2,3,0,0,1,1,0,0,0,False,True,False,True,8.13,10.98333333333334,1,-1,False,0,1
6,36,1,0,2,16102.23,7.26,69,1.49,0.79,3.61,1.08,0.43,5.81,0.9,30.24,3.37,85.6,71.44,0,0,0,0.41,0.0,0,2,5.4,0,17,94,25.37,3.0,4,2,2,1,3,1,0,0,1,0,1,0,0,0,True,False,True,False,6.970000000000001,-23.23,1,-1,False,0,2
2,67,0,6,1,23786.33,6.35,57,0.97,1.72,1.15,1.2,0.97,6.96,0.81,51.01,58.29,13.54,43.93,0,1,1,2.38,1.2,1,0,20.76,1,11,48,94.19,1.0,4,1,3,2,3,3,0,1,0,0,1,0,0,0,False,True,False,True,5.04,12.423333333333332,1,-1,False,0,1
6,41,0,5,0,53180.9,6.7,74,2.34,0.66,2.79,1.06,1.43,6.17,1.39,41.19,42.64,41.16,80.63,2,0,1,0.32,0.48,1,2,35.09,0,19,79,43.78,1.0,3,1,2,2,3,1,0,1,0,0,0,0,1,0,False,True,True,False,6.85,-13.620000000000005,1,-1,False,0,0
4,60,1,5,3,27263.51,5.11,106,2.47,0.0,2.6,1.81,2.19,7.37,1.31,87.4,20.49,51.17,23.53,3,1,1,0.37,0.48,0,1,23.45,0,18,128,65.1,4.0,1,1,1,1,2,2,0,0,1,0,0,0,0,1,False,True,False,True,6.880000000000001,55.67,1,-1,False,0,1
9,69,0,0,1,31537.71,7.57,102,1.01,1.85,4.17,2.08,2.65,5.52,1.01,21.04,78.77,82.94,68.94,0,1,0,1.04,1.28,1,1,3.4,1,20,181,35.44,1.0,4,2,1,2,3,3,0,1,0,0,1,0,0,0,True,False,False,True,9.11,-55.84333333333333,-1,-1,True,1,2
5,62,1,4,1,41561.46,6.88,121,1.35,0.38,2.12,1.35,2.29,6.84,1.1,41.5,57.94,90.2,89.32,2,0,1,0.28,0.86,1,0,19.57,1,9,52,59.34,1.0,3,1,3,1,3,3,0,0,1,0,0,0,1,0,False,True,True,False,5.2,-37.65333333333332,1,-1,False,0,0
8,26,1,2,0,41267.43,5.87,100,1.57,1.15,3.85,2.39,1.2,6.62,1.01,20.37,93.18,55.09,24.83,2,1,0,1.19,1.12,1,1,24.1,0,18,73,78.46,1.0,3,2,1,1,2,0,0,0,1,0,0,0,1,0,True,False,False,True,8.96,-37.33000000000001,1,-1,False,0,1
8,12,0,6,3,40804.4,8.75,74,3.07,0.39,1.41,2.07,3.87,5.56,0.93,52.51,28.97,25.79,72.82,0,1,0,0.06,0.39,0,2,31.67,0,10,98,57.47,4.0,4,2,2,2,4,4,3,1,0,0,1,0,0,0,True,False,False,True,6.9399999999999995,9.983333333333334,1,-1,False,0,2
